Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,4.04,0.24
0.003468,4.04,0.24
0.006672,4.04,0.23
0.010724,4.04,0.24
0.013712,4.01,0.24
0.016848,4.04,0.26
0.01929,4.04,0.24
0.021638,4.04,0.24
0.024012,4.04,0.23
0.026279,4.04,0.22
0.028526,4.04,0.22
0.030703,4.04,0.22
0.032862,4.08,0.23
0.035076,4.08,0.22
0.037165,4.08,0.22
0.039253,4.08,0.22
0.041335,4.11,0.23
0.043409,4.08,0.22
0.045429,4.11,0.2
0.047489,4.13,0.21
0.049525,4.11,0.21
0.051842,4.13,0.2
0.054248,4.13,0.19
0.05626,4.16,0.2
0.058986,4.21,0.19
0.062474,4.21,0.19
0.064889,4.21,0.2
0.068908,4.21,0.18
0.071292,4.24,0.18
0.074033,4.27,0.18
0.07797,4.24,0.18
0.080113,4.27,0.17
0.082944,4.27,0.17
0.086565,4.31,0.17
0.089056,4.31,0.16
0.093232,4.31,0.16
0.095573,4.27,0.15
0.097819,4.31,0.15
0.101967,4.31,0.14
0.104142,4.31,0.14
0.108187,4.33,0.14
0.110916,4.37,0.13
0.113285,4.37,0.13
0.116782,4.37,0.13
0.119139,4.37,0.12
0.123226,4.4,0.12
0.125548,4.4,0.12
0.127954,4.43,0.11
0.131942,4.43,0.11
0.134123,4.46,0.1
0.137965,4.46,0.11
0.140331,4.46,0.1
0.142894,4.5,0.1
0.146737,4.53,0.09
0.149131,4.55,0.1
0.151658,4.55,0.09
0.15542,4.55,0.08
0.157927,4.53,0.08
0.161747,4.55,0.08
0.164249,4.58,0.07
0.166816,4.58,0.07
0.170566,4.58,0.07
0.173056,4.58,0.07
0.175578,4.61,0.06
0.179371,4.61,0.06
0.181879,4.61,0.06
0.185687,4.61,0.05
0.188168,4.61,0.05
0.190661,4.61,0.05
0.194411,4.61,0.05
0.196907,4.61,0.04
0.200706,4.61,0.04
0.203222,4.61,0.04
0.205717,4.61,0.04
