Time [s],PD1,PD2,PD3,PD4,PD1_9,PD2_9,PD3_9,PD4_9
0,1.80791,1.23428,0.88623,0.12246,0.77666,0.64131,0.45439,0.28682
0.004,1.80791,1.24072,0.89268,0.12246,0.77021,0.64131,0.45439,0.29004
0.008,1.80469,1.24072,0.89268,0.12246,0.77344,0.64453,0.45439,0.28682
0.012,1.80791,1.2375,0.88623,0.12246,0.77344,0.64131,0.45439,0.28682
0.016,1.80791,1.24072,0.89268,0.12246,0.77021,0.64131,0.45439,0.29004
0.02,1.7918,1.2375,0.89268,0.12246,0.75088,0.63809,0.45439,0.28682
0.024,1.80469,1.24072,0.89912,0.12246,0.77344,0.63164,0.45117,0.29004
0.028,1.80469,1.22783,0.89268,0.12246,0.77344,0.64131,0.45439,0.28682
0.032,1.81113,1.2375,0.89268,0.12246,0.76699,0.63809,0.45439,0.29004
0.036,1.7918,1.2375,0.89268,0.12246,0.75088,0.63486,0.45439,0.28682
0.04,1.80469,1.23428,0.89268,0.12246,0.77021,0.63486,0.45439,0.29004
0.044,1.81113,1.24072,0.8959,0.12246,0.77666,0.64131,0.45439,0.28682
0.048,1.80791,1.24072,0.89268,0.12246,0.77344,0.64131,0.45762,0.28682
0.052,1.80791,1.24072,0.8959,0.12246,0.77021,0.64131,0.45439,0.29004
0.056,1.78857,1.2375,0.8959,0.12246,0.74766,0.63486,0.45762,0.29004
0.06,1.80791,1.2375,0.8959,0.12246,0.77344,0.63486,0.45439,0.28682
0.064,1.80791,1.23428,0.8959,0.12246,0.77344,0.63164,0.45439,0.29004
0.068,1.81758,1.2375,0.8959,0.12246,0.77344,0.63809,0.45762,0.28682
0.072,1.81113,1.2375,0.8959,0.12246,0.76699,0.63809,0.45762,0.28682
0.076,1.80791,1.23428,0.8959,0.12246,0.77344,0.63486,0.45439,0.29004
0.08,1.80469,1.22783,0.8959,0.12246,0.77666,0.64131,0.45762,0.28682
0.084,1.81113,1.23428,0.89268,0.12246,0.77666,0.64131,0.45762,0.28682
0.088,1.80791,1.24072,0.8959,0.12246,0.77988,0.64453,0.45762,0.29004
0.092,1.78535,1.2375,0.8959,0.12246,0.74121,0.63486,0.45439,0.28682
0.096,1.81113,1.2375,0.89268,0.12246,0.77344,0.64131,0.45439,0.28682
0.1,1.81113,1.24072,0.8959,0.12246,0.77021,0.64131,0.45439,0.29326
0.104,1.80791,1.24072,0.8959,0.12246,0.77021,0.64131,0.45439,0.29004
0.108,1.80791,1.2375,0.8959,0.12246,0.76699,0.63486,0.45439,0.29004
0.112,1.81436,1.2375,0.88945,0.12246,0.77344,0.64131,0.45439,0.28682
0.116,1.81436,1.24072,0.8959,0.12568,0.77666,0.63809,0.45762,0.28682
0.12,1.81758,1.24072,0.8959,0.12246,0.77344,0.63809,0.45762,0.29004
0.124,1.80791,1.23428,0.8959,0.12246,0.76699,0.63809,0.46084,0.29004
0.128,1.81113,1.24072,0.8959,0.12568,0.77021,0.63809,0.45117,0.29004
0.132,1.81113,1.23105,0.8959,0.12246,0.77344,0.63164,0.45439,0.29004
0.136,1.81758,1.2375,0.8959,0.12246,0.77344,0.63809,0.45762,0.29004
0.14,1.81113,1.2375,0.8959,0.12246,0.77021,0.64131,0.45439,0.29004
0.144,1.81113,1.23105,0.8959,0.12246,0.76699,0.63486,0.45439,0.29004
0.148,1.76279,1.23428,0.8959,0.12246,0.77666,0.63809,0.45439,0.28682
0.152,1.81113,1.2375,0.89912,0.12246,0.77344,0.63809,0.45762,0.29004
0.156,1.80791,1.23105,0.8959,0.12568,0.75088,0.63486,0.45439,0.29004
0.16,1.78857,1.23105,0.8959,0.12246,0.74443,0.63486,0.45762,0.28682
0.164,1.76602,1.23105,0.8959,0.12246,0.77666,0.63809,0.45439,0.29004
0.168,1.81113,1.2375,0.8959,0.12246,0.77344,0.63809,0.45439,0.29004
0.172,1.80791,1.2375,0.89912,0.12246,0.74443,0.63486,0.45762,0.28682
0.176,1.76279,1.23105,0.8959,0.12246,0.77666,0.63809,0.45762,0.29004
0.18,1.81113,1.23105,0.8959,0.12246,0.77666,0.63809,0.45439,0.28682
0.184,1.81436,1.23105,0.89912,0.12246,0.77021,0.63809,0.45762,0.29004
0.188,1.81113,1.24717,0.90879,0.12246,0.77344,0.63809,0.45439,0.29004
0.192,1.80791,1.23428,0.89912,0.12246,0.77021,0.63809,0.45439,0.29004
0.196,1.80791,1.22783,0.90234,0.12246,0.77666,0.63164,0.45439,0.29004
0.2,1.80791,1.22461,0.89912,0.11924,0.77344,0.63164,0.45439,0.29004
0.204,1.80791,1.23105,0.8959,0.12246,0.77344,0.63809,0.45762,0.28682
0.208,1.81113,1.23428,0.89912,0.12246,0.77344,0.63809,0.45762,0.29004
0.212,1.81113,1.23105,0.89912,0.12246,0.76055,0.63486,0.45762,0.29004
0.216,1.78535,1.23105,0.89912,0.12246,0.74443,0.63164,0.46084,0.29004
0.22,1.80791,1.22783,0.89912,0.12246,0.77344,0.63164,0.45439,0.29004
0.224,1.81436,1.23105,0.89912,0.12246,0.77344,0.63809,0.45762,0.29004
0.228,1.81113,1.23105,0.89912,0.12246,0.75732,0.63486,0.45762,0.29004
0.232,1.78535,1.22783,0.89912,0.12246,0.74766,0.63486,0.45762,0.29004
0.236,1.76602,1.22783,0.89912,0.12246,0.73154,0.63164,0.45762,0.28682
0.24,1.78857,1.22783,0.89912,0.12246,0.75088,0.63486,0.45762,0.29004
0.244,1.78213,1.22783,0.89912,0.12246,0.77021,0.63809,0.45762,0.29004
0.248,1.80791,1.23105,0.89912,0.12246,0.76699,0.63164,0.45439,0.29004
0.252,1.80791,1.22461,0.89912,0.12246,0.77666,0.64453,0.45762,0.29004
0.256,1.80791,1.22783,0.89912,0.12246,0.77021,0.63809,0.45762,0.29004
0.26,1.80469,1.22139,0.89912,0.12246,0.77344,0.63164,0.45439,0.29004
0.264,1.80469,1.22139,0.89912,0.12246,0.77666,0.63809,0.45439,0.28682
