Time [s],PD1,PD2,PD3,PD4,PD1_9,PD2_9,PD3_9,PD4_9
0,2.07539,1.93037,0.76699,0.12246,0.86045,0.78955,0.40605,0.27715
0.004,2.07861,1.94971,0.76377,0.12246,0.85723,0.796,0.40605,0.27715
0.008,2.07539,1.93682,0.76377,0.12246,0.854,0.796,0.40605,0.27715
0.012,2.07539,1.93682,0.76377,0.12246,0.85078,0.78955,0.40283,0.27715
0.016,2.07539,1.92715,0.76377,0.12246,0.86045,0.78955,0.40283,0.27715
0.02,2.08506,1.92393,0.76377,0.12246,0.86045,0.79277,0.40605,0.27393
0.024,2.08184,1.9207,0.76377,0.12246,0.854,0.79277,0.40283,0.27715
0.028,2.07861,1.92393,0.76055,0.12246,0.85078,0.79277,0.40283,0.27715
0.032,2.07861,1.91748,0.76055,0.12246,0.84756,0.78633,0.40283,0.27715
0.036,2.0335,1.91104,0.76055,0.12246,0.86045,0.79277,0.40283,0.27393
0.04,2.08184,1.91104,0.76699,0.12246,0.86045,0.78955,0.40283,0.27715
0.044,2.08828,1.91104,0.75732,0.12246,0.85723,0.78955,0.40283,0.27393
0.048,2.08184,1.90781,0.75732,0.12568,0.84756,0.78633,0.40283,0.27715
0.052,2.06572,1.90459,0.75732,0.12568,0.83467,0.78311,0.40283,0.27393
0.056,2.08828,1.90137,0.7541,0.12246,0.86045,0.78633,0.40283,0.27393
0.06,2.08506,1.90137,0.7541,0.12246,0.85723,0.78955,0.39961,0.27715
0.064,2.08184,1.90459,0.7541,0.12246,0.854,0.78955,0.39961,0.27715
0.068,2.07861,1.90459,0.7541,0.12246,0.85078,0.78955,0.39961,0.27715
0.072,2.04961,1.90137,0.7541,0.12246,0.825,0.77988,0.39961,0.27393
0.076,2.07861,1.90459,0.75088,0.12246,0.85723,0.78955,0.39961,0.27393
0.08,2.08184,1.90781,0.7541,0.12246,0.854,0.78955,0.39961,0.27715
0.084,2.07861,1.91104,0.7541,0.12246,0.85078,0.78955,0.39961,0.27715
0.088,2.07861,1.91104,0.7541,0.12246,0.84756,0.78311,0.39961,0.27715
0.092,2.08184,1.91426,0.7541,0.12246,0.854,0.78955,0.39961,0.27715
