Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,0,0.04
0.002863,0,0.05
0.005617,0,0.04
0.008891,0,0.05
0.011753,0,0.05
0.014642,0.03,0.04
0.016922,-0.03,0.05
0.019027,0,0.04
0.02112,0,0.04
0.023222,0,0.05
0.025276,-0.03,0.04
0.027303,0,0.04
0.029339,0,0.04
0.031394,0,0.04
0.033399,-0.03,0.04
0.035389,0,0.04
0.037421,0,0.04
0.039428,0,0.05
0.041373,0,0.04
0.043335,0,0.05
0.045319,0,0.04
0.047281,0,0.04
0.049192,0,0.04
0.051188,0,0.04
0.055435,-0.03,0.04
0.057419,0,0.04
0.059419,0,0.04
0.061424,0,0.04
0.066691,-0.03,0.04
0.068652,0,0.04
0.079283,-0.03,0.04
0.081253,-0.03,0.04
0.083198,-0.03,0.04
0.085157,0,0.04
0.091858,-0.03,0.04
0.093838,-0.03,0.05
0.095767,-0.03,0.04
0.097726,-0.03,0.04
0.107079,-0.03,0.04
0.109051,-0.03,0.04
0.110986,-0.03,0.04
0.112962,-0.03,0.04
0.114907,-0.03,0.04
0.122072,-0.03,0.04
0.124017,-0.03,0.04
0.125944,-0.03,0.04
0.127877,-0.06,0.04
0.129789,-0.06,0.04
0.137208,-0.06,0.04
0.139205,-0.06,0.04
0.141141,-0.06,0.04
0.143109,-0.06,0.04
0.145051,-0.06,0.04
0.150986,-0.06,0.04
0.152939,-0.06,0.04
0.154864,-0.06,0.04
0.156828,-0.06,0.04
0.158747,-0.06,0.04
0.166118,-0.06,0.04
0.168053,-0.06,0.04
0.169969,-0.06,0.04
0.171906,-0.06,0.04
0.173827,-0.06,0.04
0.181199,-0.06,0.04
0.18314,-0.06,0.04
0.185057,-0.06,0.04
0.186993,-0.06,0.04
0.188945,-0.06,0.04
0.196282,-0.06,0.04
0.198259,-0.06,0.04
0.200193,-0.06,0.04
0.202143,-0.06,0.04
0.204096,-0.06,0.04
0.211452,-0.06,0.04
0.213403,-0.1,0.04
0.215344,-0.1,0.04
0.217297,-0.1,0.04
0.219248,-0.1,0.04
0.226562,-0.1,0.04
0.228487,-0.1,0.04
0.230412,-0.06,0.04
0.232365,-0.06,0.04
0.234301,-0.1,0.04
0.241637,-0.1,0.04
0.243572,-0.1,0.04
0.245499,-0.1,0.04
0.247421,-0.1,0.04
0.249341,-0.06,0.04
0.255501,-0.06,0.04
0.257422,-0.06,0.04
0.259372,-0.1,0.04
0.26129,-0.1,0.04
0.263222,-0.1,0.04
0.269355,-0.06,0.04
0.271303,-0.06,0.04
0.273231,-0.06,0.04
0.275153,-0.06,0.04
0.277103,-0.06,0.04
0.284462,-0.1,0.04
0.286383,-0.1,0.04
0.288328,-0.1,0.04
0.290271,-0.1,0.04
0.298307,-0.06,0.04
0.30023,-0.1,0.04
0.302196,-0.06,0.04
0.304117,-0.1,0.04
0.306041,-0.1,0.04
0.313402,-0.06,0.04
0.315357,-0.06,0.04
0.317278,-0.06,0.04
0.319198,-0.1,0.04
0.32113,-0.06,0.04
0.328702,-0.06,0.04
0.330823,-0.06,0.04
0.332752,-0.1,0.04
0.334708,-0.06,0.04
0.336636,-0.06,0.04
0.34368,-0.06,0.04
0.345629,-0.06,0.04
0.347572,-0.1,0.04
0.349661,-0.06,0.04
0.3516,-0.06,0.04
0.358758,-0.1,0.04
0.360698,-0.1,0.04
0.362681,-0.06,0.04
0.364609,-0.1,0.04
0.366518,-0.06,0.04
0.373868,-0.06,0.04
0.375807,-0.06,0.04
0.377724,-0.06,0.04
0.37965,-0.06,0.05
0.381558,-0.1,0.04
0.388932,-0.06,0.04
0.390896,-0.06,0.04
0.392846,-0.06,0.04
0.394771,-0.06,0.04
0.396691,-0.06,0.04
0.402724,-0.06,0.05
0.404651,-0.06,0.05
0.406565,-0.06,0.04
0.408516,-0.03,0.04
0.410426,-0.06,0.04
0.417819,-0.06,0.04
0.419748,-0.03,0.04
0.421658,-0.03,0.04
0.423592,-0.06,0.04
0.425521,-0.03,0.04
0.432955,-0.03,0.04
0.434911,-0.03,0.04
0.436836,-0.03,0.04
0.438786,-0.03,0.05
0.440719,-0.03,0.04
0.448007,-0.03,0.04
0.449935,-0.03,0.04
0.451923,-0.06,0.04
0.453855,-0.03,0.04
0.455758,-0.06,0.04
0.460576,-0.06,0.04
0.462513,-0.03,0.04
0.464426,-0.03,0.04
0.466352,-0.06,0.04
0.468256,-0.03,0.04
0.475667,-0.03,0.04
0.477592,-0.06,0.04
0.479522,-0.03,0.04
0.481467,-0.03,0.04
0.490798,-0.06,0.04
0.492753,-0.03,0.04
0.49468,-0.06,0.04
0.496636,-0.06,0.04
0.498561,-0.06,0.04
0.505886,-0.03,0.04
0.50784,-0.03,0.04
0.509756,-0.03,0.04
0.511707,-0.03,0.04
0.513636,-0.03,0.04
0.520941,-0.06,0.04
0.522869,-0.06,0.04
0.524882,-0.03,0.04
0.526805,-0.03,0.04
0.528711,-0.06,0.04
0.536071,-0.06,0.04
0.538025,-0.03,0.04
0.53995,-0.06,0.04
0.541895,-0.03,0.04
0.543814,-0.06,0.04
0.551114,-0.06,0.04
0.553083,-0.06,0.04
0.555001,-0.03,0.04
0.556957,-0.03,0.04
0.558871,-0.03,0.04
0.564926,-0.06,0.04
0.566849,-0.03,0.04
0.56877,-0.06,0.04
0.570696,-0.06,0.04
0.572627,-0.03,0.04
0.580023,-0.03,0.04
0.581946,-0.06,0.04
0.583864,-0.03,0.04
0.585789,-0.03,0.04
0.587701,-0.06,0.04
0.595192,-0.06,0.04
0.597151,-0.03,0.04
0.59907,-0.06,0.04
0.600997,-0.03,0.04
0.602904,-0.06,0.04
0.610213,-0.06,0.04
0.61215,-0.06,0.04
0.614062,-0.03,0.04
0.615991,-0.06,0.04
0.617892,-0.06,0.04
0.62531,-0.06,0.04
0.627241,-0.06,0.04
0.629154,-0.06,0.04
0.631076,-0.1,0.04
0.632989,-0.06,0.04
0.640465,-0.1,0.04
0.642432,-0.1,0.04
0.644357,-0.06,0.04
0.646323,-0.06,0.04
0.648254,-0.1,0.04
0.653049,-0.06,0.04
0.655008,-0.06,0.04
0.656934,-0.06,0.04
0.658922,-0.06,0.04
0.660842,-0.06,0.04
0.668034,-0.1,0.04
0.669961,-0.06,0.04
0.671871,-0.1,0.04
0.673794,-0.06,0.04
0.683122,-0.06,0.04
0.685046,-0.06,0.04
0.686964,-0.06,0.04
0.688885,-0.06,0.04
0.690793,-0.06,0.04
0.69829,-0.06,0.04
0.700227,-0.06,0.04
0.70214,-0.1,0.04
0.70407,-0.06,0.04
0.70598,-0.06,0.04
0.712071,-0.06,0.04
0.714029,-0.06,0.04
0.715941,-0.06,0.04
0.717868,-0.06,0.04
0.719778,-0.1,0.04
0.727126,-0.06,0.04
0.729055,-0.06,0.04
0.730969,-0.1,0.04
0.732906,-0.06,0.05
0.734834,-0.06,0.04
0.742234,-0.06,0.04
0.744155,-0.06,0.04
0.746095,-0.06,0.04
0.748023,-0.1,0.04
0.749928,-0.06,0.04
0.757382,-0.06,0.04
0.759336,-0.06,0.04
0.761265,-0.06,0.04
0.763234,-0.06,0.04
0.765157,-0.06,0.04
0.772476,-0.06,0.04
0.774457,-0.06,0.04
0.776379,-0.06,0.04
0.778303,-0.06,0.04
0.780209,-0.06,0.04
0.787497,-0.06,0.04
0.789422,-0.06,0.04
0.791345,-0.03,0.04
0.793283,-0.06,0.04
0.795193,-0.03,0.04
0.802637,-0.03,0.04
0.804588,-0.06,0.04
0.80651,-0.06,0.04
0.808469,-0.1,0.04
0.810389,-0.06,0.04
0.816485,-0.06,0.04
0.818442,-0.06,0.04
0.820373,-0.03,0.04
0.822328,-0.06,0.04
0.824247,-0.06,0.04
0.831531,-0.06,0.04
0.833481,-0.06,0.04
0.835404,-0.06,0.04
0.837358,-0.06,0.04
0.839271,-0.06,0.04
0.845376,-0.03,0.04
0.847329,-0.06,0.04
0.849278,-0.06,0.04
0.851228,-0.06,0.04
0.853146,-0.06,0.04
0.860474,-0.06,0.04
0.862443,-0.06,0.04
0.864372,-0.03,0.04
0.866335,-0.06,0.04
0.874281,-0.06,0.04
0.87624,-0.06,0.04
0.878169,-0.06,0.04
0.880134,-0.06,0.04
0.882069,-0.06,0.04
0.889312,-0.06,0.04
0.891268,-0.06,0.04
0.893191,-0.06,0.04
0.895122,-0.06,0.04
0.897026,-0.03,0.04
0.904406,-0.06,0.04
0.906342,-0.06,0.04
0.908258,-0.06,0.04
0.910207,-0.03,0.04
0.912108,-0.1,0.04
0.91952,-0.06,0.04
0.921473,-0.06,0.04
0.923404,-0.06,0.04
0.925358,-0.06,0.04
0.927279,-0.06,0.04
0.934621,-0.06,0.04
0.93656,-0.06,0.04
0.938471,-0.06,0.04
0.940396,-0.06,0.04
0.942317,-0.1,0.04
0.949745,-0.1,0.04
0.951675,-0.06,0.04
0.953598,-0.06,0.04
0.955523,-0.06,0.04
0.957434,-0.06,0.04
0.964814,-0.06,0.04
0.966747,-0.06,0.04
0.968666,-0.06,0.04
0.9706,-0.06,0.04
0.972522,-0.06,0.04
0.979843,-0.06,0.05
0.981791,-0.06,0.04
0.983711,-0.06,0.04
0.985643,-0.06,0.04
0.987602,-0.06,0.04
0.99369,-0.06,0.04
0.995629,-0.03,0.04
0.997549,-0.06,0.04
0.999554,-0.06,0.04
1.001516,-0.06,0.04
1.008715,-0.06,0.04
1.010642,-0.1,0.04
1.01256,-0.06,0.04
1.014532,-0.06,0.04
1.016503,-0.06,0.04
1.023863,-0.06,0.04
1.025844,-0.06,0.04
1.027784,-0.06,0.04
1.029771,-0.06,0.04
1.031704,-0.06,0.04
1.037685,-0.06,0.04
1.039664,-0.06,0.04
1.041604,-0.06,0.04
1.043587,-0.06,0.04
1.045514,-0.06,0.04
1.051502,-0.06,0.04
1.053503,-0.06,0.04
1.055443,-0.06,0.04
1.057427,-0.06,0.04
1.066556,-0.06,0.04
1.068541,-0.06,0.04
1.070476,-0.06,0.04
1.072452,-0.06,0.04
1.074384,-0.06,0.04
1.081643,-0.06,0.04
1.083617,-0.06,0.04
1.085547,-0.06,0.04
1.087521,-0.1,0.04
1.089456,-0.06,0.04
1.096691,-0.06,0.04
1.098669,-0.06,0.04
1.100602,-0.06,0.04
1.102584,-0.06,0.04
1.104528,-0.06,0.04
1.111794,-0.06,0.04
1.113775,-0.06,0.04
1.11572,-0.06,0.04
1.117696,-0.06,0.04
1.119637,-0.06,0.04
1.126919,-0.06,0.04
1.12891,-0.06,0.04
1.130849,-0.06,0.04
1.132829,-0.06,0.04
1.134902,-0.03,0.04
1.142024,-0.06,0.04
1.14399,-0.06,0.04
1.145916,-0.06,0.04
1.1479,-0.06,0.04
1.149874,-0.06,0.04
1.155879,-0.1,0.04
1.157841,-0.06,0.04
1.159766,-0.06,0.04
1.161719,-0.06,0.04
1.163648,-0.06,0.04
1.170959,-0.06,0.04
1.172921,-0.06,0.04
1.174845,-0.06,0.04
1.176819,-0.06,0.04
1.178792,-0.06,0.04
1.186092,-0.06,0.04
1.188046,-0.06,0.04
1.189973,-0.06,0.04
1.191952,-0.06,0.04
1.193935,-0.06,0.04
1.201162,-0.06,0.04
1.203123,-0.06,0.05
1.205035,-0.06,0.04
1.206976,-0.06,0.04
1.208931,-0.06,0.04
1.216235,-0.06,0.04
1.218164,-0.06,0.04
1.220096,-0.06,0.04
1.222067,-0.06,0.04
1.224028,-0.06,0.04
1.228841,-0.06,0.04
1.230773,-0.06,0.04
1.232694,-0.06,0.04
1.234667,-0.06,0.04
1.236619,-0.06,0.04
1.243956,-0.1,0.04
1.245882,-0.1,0.04
1.247812,-0.06,0.04
1.249784,-0.06,0.05
1.259032,-0.06,0.04
1.260961,-0.06,0.04
1.262873,-0.06,0.04
1.264805,-0.06,0.04
1.266784,-0.06,0.04
1.274118,-0.06,0.04
1.276063,-0.06,0.04
1.277969,-0.06,0.05
1.279906,-0.06,0.05
1.28188,-0.06,0.04
1.28921,-0.06,0.04
1.291143,-0.06,0.04
1.293083,-0.06,0.04
1.295055,-0.06,0.04
1.29702,-0.06,0.04
1.303033,-0.06,0.04
1.30498,-0.06,0.04
1.306908,-0.06,0.04
1.308893,-0.06,0.04
1.310861,-0.06,0.04
1.318136,-0.1,0.05
1.320073,-0.1,0.04
1.321984,-0.1,0.04
1.323929,-0.1,0.04
1.325921,-0.1,0.04
1.333195,-0.1,0.05
1.335122,-0.1,0.05
1.337054,-0.1,0.04
1.339033,-0.06,0.04
1.341018,-0.06,0.05
1.348304,-0.06,0.05
1.350236,-0.06,0.05
1.352173,-0.1,0.05
1.354155,-0.06,0.04
1.356124,-0.1,0.05
1.363399,-0.06,0.04
1.365332,-0.06,0.04
1.367278,-0.06,0.04
1.369255,-0.06,0.05
1.371218,-0.06,0.05
1.378451,-0.06,0.04
1.380381,-0.06,0.04
1.382349,-0.06,0.04
1.384341,-0.06,0.04
1.386333,-0.1,0.04
1.393613,-0.06,0.04
1.395544,-0.06,0.04
1.397479,-0.06,0.04
1.399464,-0.06,0.04
1.401423,-0.06,0.04
1.408641,-0.06,0.04
1.410574,-0.06,0.04
1.412568,-0.06,0.04
1.414538,-0.1,0.04
1.416499,-0.06,0.04
1.421221,-0.06,0.04
1.423183,-0.06,0.04
1.42511,-0.06,0.05
1.427075,-0.06,0.04
1.429036,-0.06,0.05
1.436287,-0.06,0.04
1.438214,-0.06,0.05
1.440145,-0.1,0.04
1.442134,-0.1,0.04
1.451448,-0.06,0.05
1.453448,-0.06,0.04
1.45539,-0.06,0.04
1.457358,-0.06,0.04
1.459318,-0.1,0.04
1.466474,-0.1,0.05
1.468424,-0.06,0.04
1.470384,-0.06,0.04
1.47236,-0.06,0.04
1.474339,-0.06,0.04
1.480347,-0.06,0.04
1.482276,-0.1,0.04
1.484214,-0.1,0.04
1.486185,-0.06,0.04
1.4882,-0.06,0.04
1.495437,-0.1,0.04
1.497392,-0.1,0.04
1.499357,-0.1,0.04
1.501335,-0.06,0.04
1.503303,-0.06,0.04
1.510533,-0.06,0.04
1.512463,-0.06,0.04
1.514426,-0.1,0.04
1.516396,-0.1,0.04
1.518358,-0.06,0.04
1.52561,-0.06,0.04
1.527674,-0.1,0.05
1.529592,-0.1,0.04
1.531555,-0.1,0.04
1.533629,-0.1,0.04
1.540758,-0.1,0.04
1.542751,-0.1,0.04
1.544707,-0.1,0.04
1.54671,-0.06,0.04
1.548781,-0.06,0.04
1.555887,-0.1,0.04
1.557867,-0.1,0.04
1.559829,-0.06,0.04
1.56185,-0.1,0.04
1.563931,-0.1,0.04
1.569765,-0.1,0.04
1.571745,-0.1,0.04
1.573706,-0.06,0.04
1.575694,-0.06,0.04
1.577668,-0.1,0.04
1.584884,-0.1,0.04
1.586878,-0.1,0.04
1.588854,-0.1,0.04
1.59084,-0.06,0.04
1.592805,-0.06,0.04
1.599921,-0.06,0.04
1.601863,-0.1,0.04
1.603864,-0.06,0.04
1.605844,-0.1,0.04
1.607804,-0.1,0.04
1.612597,-0.1,0.04
1.614643,-0.06,0.04
1.616615,-0.1,0.04
1.618579,-0.06,0.04
1.620539,-0.1,0.04
1.627698,-0.1,0.04
1.629638,-0.06,0.04
1.631642,-0.1,0.04
1.633626,-0.1,0.04
1.642815,-0.06,0.04
1.644759,-0.06,0.05
1.646759,-0.06,0.05
1.648775,-0.06,0.04
1.650762,-0.06,0.04
1.657913,-0.06,0.05
1.659854,-0.06,0.05
1.661809,-0.06,0.04
1.663797,-0.06,0.04
1.665797,-0.06,0.05
1.673013,-0.06,0.04
1.674949,-0.06,0.05
1.676911,-0.06,0.05
1.678892,-0.06,0.04
1.680892,-0.1,0.04
1.688114,-0.1,0.05
1.690066,-0.06,0.04
1.692057,-0.1,0.05
1.69414,-0.06,0.04
1.69611,-0.1,0.05
1.703244,-0.06,0.04
1.705192,-0.1,0.05
1.707151,-0.06,0.04
1.709124,-0.06,0.04
1.711081,-0.06,0.04
1.717077,-0.06,0.04
1.719018,-0.06,0.04
1.720977,-0.06,0.04
1.722955,-0.13,0.04
1.724916,-0.1,0.04
1.732206,-0.13,0.04
1.734168,-0.1,0.04
1.736137,-0.1,0.04
1.738108,-0.1,0.04
1.740069,-0.1,0.04
1.747302,-0.1,0.04
1.749278,-0.1,0.04
1.751235,-0.1,0.04
1.753217,-0.1,0.04
1.755177,-0.1,0.04
1.762366,-0.1,0.04
1.76432,-0.1,0.04
1.766302,-0.1,0.04
1.768279,-0.1,0.04
1.770238,-0.1,0.04
1.777513,-0.1,0.04
1.779502,-0.1,0.04
1.781466,-0.1,0.04
1.78345,-0.1,0.04
1.785407,-0.1,0.04
1.792617,-0.1,0.04
1.794592,-0.1,0.04
1.79655,-0.1,0.04
1.798526,-0.1,0.04
1.800481,-0.1,0.04
1.805145,-0.1,0.04
1.807092,-0.1,0.04
1.809083,-0.1,0.04
1.811074,-0.1,0.04
1.813033,-0.1,0.04
1.820207,-0.1,0.04
1.822152,-0.1,0.04
1.824112,-0.1,0.04
1.826087,-0.06,0.04
1.835334,-0.06,0.04
1.837289,-0.06,0.04
1.83925,-0.06,0.04
1.841235,-0.06,0.04
1.843201,-0.06,0.04
1.850448,-0.06,0.04
1.852431,-0.06,0.04
1.854393,-0.06,0.04
1.856362,-0.06,0.04
1.858327,-0.06,0.04
1.864252,-0.06,0.04
1.866198,-0.06,0.04
1.868155,-0.06,0.04
1.870126,-0.06,0.04
1.872083,-0.03,0.04
1.879405,-0.06,0.04
1.881389,-0.06,0.04
1.883361,-0.06,0.04
1.885353,-0.06,0.04
1.887327,-0.06,0.04
1.894344,-0.06,0.04
1.896302,-0.06,0.04
1.898268,-0.06,0.04
1.900234,-0.1,0.04
1.902193,-0.06,0.04
1.909462,-0.06,0.04
1.911452,-0.06,0.04
1.913413,-0.1,0.04
1.915384,-0.06,0.04
1.917339,-0.06,0.04
1.924547,-0.06,0.04
1.926516,-0.06,0.04
1.928466,-0.06,0.04
1.930436,-0.06,0.04
1.932399,-0.06,0.04
1.939709,-0.1,0.04
1.94171,-0.06,0.04
1.943687,-0.1,0.04
1.945689,-0.06,0.04
1.947656,-0.06,0.04
1.954718,-0.1,0.04
1.956675,-0.1,0.04
1.958641,-0.06,0.04
1.960633,-0.06,0.04
1.962606,-0.06,0.04
1.968595,-0.06,0.04
1.970562,-0.06,0.04
1.972514,-0.06,0.04
1.974506,-0.06,0.04
1.976467,-0.06,0.04
1.983672,-0.1,0.04
1.985667,-0.06,0.04
1.987625,-0.06,0.04
1.989597,-0.06,0.04
1.991547,-0.1,0.04
1.997316,-0.06,0.04
1.999318,-0.06,0.04
2.001281,-0.06,0.04
2.003286,-0.06,0.04
2.005253,-0.06,0.04
2.012382,-0.06,0.04
2.014363,-0.06,0.04
2.016346,-0.1,0.04
2.018314,-0.06,0.04
2.027441,-0.06,0.04
2.029395,-0.06,0.04
2.031444,-0.06,0.04
2.033417,-0.06,0.04
2.035376,-0.06,0.04
2.04131,-0.06,0.04
2.043289,-0.06,0.04
2.045264,-0.06,0.04
2.047251,-0.06,0.04
2.049207,-0.06,0.04
2.056431,-0.1,0.04
2.058411,-0.06,0.04
2.060371,-0.1,0.05
2.062345,-0.06,0.04
2.064306,-0.06,0.04
2.071491,-0.06,0.04
2.073467,-0.06,0.04
2.075426,-0.06,0.04
2.077397,-0.06,0.04
2.079358,-0.06,0.04
2.08658,-0.06,0.04
2.088551,-0.06,0.04
2.090507,-0.06,0.04
2.092483,-0.06,0.04
2.094442,-0.06,0.04
2.101706,-0.06,0.04
2.103705,-0.06,0.04
2.105669,-0.06,0.04
2.107675,-0.06,0.04
2.109646,-0.1,0.04
2.116779,-0.06,0.04
2.118754,-0.06,0.04
2.120717,-0.06,0.04
2.1227,-0.06,0.04
2.124679,-0.06,0.04
2.131961,-0.06,0.04
2.13398,-0.06,0.04
2.135941,-0.06,0.04
2.137914,-0.06,0.04
2.139876,-0.06,0.04
2.145678,-0.06,0.04
2.147812,-0.06,0.04
2.14978,-0.06,0.04
2.15176,-0.06,0.04
2.153733,-0.06,0.04
2.160788,-0.06,0.04
2.162842,-0.06,0.04
2.164945,-0.06,0.04
2.167047,-0.06,0.04
2.169019,-0.06,0.04
2.175893,-0.06,0.04
2.177853,-0.06,0.04
2.179884,-0.06,0.04
2.181858,-0.06,0.04
2.183784,-0.06,0.04
2.189668,-0.06,0.04
2.19161,-0.06,0.04
2.193542,-0.06,0.04
2.195488,-0.06,0.04
2.197441,-0.06,0.04
2.20347,-0.06,0.04
2.205396,-0.06,0.04
2.207318,-0.06,0.04
2.209248,-0.06,0.04
2.218615,-0.06,0.04
2.22062,-0.1,0.04
2.222551,-0.06,0.04
2.224543,-0.1,0.04
2.226492,-0.06,0.04
2.233645,-0.06,0.04
2.235599,-0.1,0.04
2.23752,-0.1,0.04
2.239501,-0.1,0.04
2.241462,-0.1,0.04
2.248733,-0.1,0.04
2.250661,-0.06,0.04
2.252622,-0.06,0.04
2.254598,-0.06,0.04
2.256553,-0.1,0.04
2.263864,-0.06,0.04
2.265838,-0.1,0.04
2.267828,-0.06,0.04
2.269811,-0.1,0.04
2.271782,-0.1,0.04
2.278967,-0.06,0.04
2.280922,-0.06,0.04
2.282895,-0.1,0.04
2.28489,-0.06,0.04
2.286872,-0.06,0.04
2.292788,-0.06,0.04
2.294763,-0.06,0.04
2.296736,-0.1,0.04
2.298713,-0.1,0.04
2.300673,-0.06,0.04
2.30788,-0.1,0.04
2.309853,-0.1,0.04
2.311812,-0.1,0.04
2.31379,-0.06,0.04
2.315753,-0.1,0.04
2.323006,-0.06,0.04
2.325021,-0.1,0.04
2.327,-0.06,0.04
2.329009,-0.06,0.04
2.330985,-0.06,0.04
2.338089,-0.1,0.04
2.340088,-0.06,0.04
2.342077,-0.06,0.04
2.34407,-0.06,0.04
2.346037,-0.06,0.04
2.353144,-0.06,0.04
2.355132,-0.06,0.04
2.3571,-0.06,0.04
2.359086,-0.06,0.04
2.361046,-0.06,0.04
2.368226,-0.06,0.04
2.370204,-0.06,0.04
2.372179,-0.06,0.04
2.374162,-0.06,0.04
2.37613,-0.06,0.04
2.380844,-0.1,0.04
2.382837,-0.06,0.04
2.384802,-0.06,0.04
2.386804,-0.06,0.04
2.388763,-0.06,0.04
2.395906,-0.06,0.04
2.397903,-0.06,0.04
2.399865,-0.06,0.04
2.401841,-0.1,0.04
2.410981,-0.1,0.04
2.412963,-0.06,0.04
2.41496,-0.1,0.04
2.416946,-0.1,0.04
2.41891,-0.1,0.04
2.426146,-0.13,0.05
2.428166,-0.13,0.04
2.430137,-0.13,0.04
2.432139,-0.1,0.04
2.434115,-0.1,0.04
2.441198,-0.13,0.04
2.443201,-0.13,0.04
2.44517,-0.1,0.04
2.447179,-0.13,0.04
2.44914,-0.13,0.05
2.456282,-0.1,0.04
2.458289,-0.13,0.04
2.460261,-0.13,0.04
2.462256,-0.13,0.04
2.46423,-0.1,0.04
2.470103,-0.13,0.04
2.472085,-0.1,0.04
2.474039,-0.1,0.04
2.476009,-0.1,0.04
2.477979,-0.06,0.04
2.485206,-0.13,0.04
2.487219,-0.1,0.04
2.489201,-0.1,0.04
2.491188,-0.1,0.04
2.493153,-0.1,0.04
2.500266,-0.1,0.04
2.502252,-0.1,0.04
2.504215,-0.1,0.04
2.506206,-0.13,0.04
2.50818,-0.1,0.04
2.515334,-0.1,0.04
2.517309,-0.1,0.04
2.519273,-0.1,0.04
2.52125,-0.1,0.04
2.523224,-0.13,0.05
2.530398,-0.13,0.04
2.532387,-0.13,0.04
2.534355,-0.1,0.04
2.536337,-0.1,0.04
2.538301,-0.1,0.04
2.545516,-0.1,0.04
2.547491,-0.13,0.04
2.549443,-0.13,0.05
2.551441,-0.13,0.04
2.553406,-0.13,0.05
2.5606,-0.13,0.04
2.562581,-0.13,0.04
2.564543,-0.13,0.04
2.566532,-0.1,0.04
2.568495,-0.13,0.04
2.573167,-0.13,0.05
2.575134,-0.13,0.04
2.577101,-0.13,0.04
2.57907,-0.13,0.05
2.58102,-0.13,0.05
2.588318,-0.13,0.05
2.590298,-0.13,0.05
2.592253,-0.13,0.05
2.594249,-0.13,0.05
2.603369,-0.1,0.05
2.605339,-0.13,0.05
2.607297,-0.13,0.05
2.609267,-0.13,0.04
2.611264,-0.1,0.05
2.618449,-0.13,0.05
2.620429,-0.15,0.05
2.622389,-0.15,0.05
2.624373,-0.15,0.05
2.626331,-0.15,0.05
2.632271,-0.18,0.05
2.634241,-0.18,0.05
2.63625,-0.18,0.05
2.638286,-0.15,0.05
2.640243,-0.18,0.05
2.647505,-0.15,0.05
2.649544,-0.15,0.05
2.651495,-0.15,0.05
2.653437,-0.15,0.05
2.655373,-0.13,0.05
2.662388,-0.13,0.05
2.664348,-0.15,0.05
2.666307,-0.13,0.05
2.668311,-0.15,0.05
2.670265,-0.13,0.05
2.677524,-0.15,0.05
2.679495,-0.13,0.05
2.681463,-0.13,0.05
2.683433,-0.13,0.05
2.685379,-0.13,0.04
2.692673,-0.13,0.05
2.694685,-0.13,0.05
2.69665,-0.13,0.05
2.698646,-0.13,0.05
2.700599,-0.13,0.05
2.707702,-0.13,0.05
2.70967,-0.13,0.05
2.711614,-0.13,0.05
2.713571,-0.13,0.05
2.715512,-0.13,0.05
2.721524,-0.1,0.05
