Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,7.76,1.44
0.004127,7.84,1.55
0.00742,7.71,1.51
0.011261,7.94,1.53
0.014221,7.82,1.41
0.017384,7.76,1.5
0.019904,7.79,1.49
0.022321,7.91,1.41
0.02471,7.76,1.45
0.026984,7.82,1.42
0.029225,7.65,1.49
0.031441,7.82,1.49
0.033725,7.71,1.45
0.035958,7.76,1.44
0.038053,7.71,1.41
0.040209,7.76,1.41
0.042279,7.82,1.45
0.044331,7.76,1.41
0.046537,7.76,1.49
0.048688,7.63,1.52
0.050934,7.76,1.47
0.053038,7.82,1.47
0.055311,7.71,1.4
0.057671,7.79,1.46
0.0597,7.79,1.42
0.061811,7.84,1.43
0.064098,7.68,1.42
0.066365,7.6,1.45
0.068563,7.76,1.44
0.070923,7.76,1.42
0.072982,7.87,1.47
0.075028,7.91,1.5
0.077161,7.94,1.4
0.079401,7.82,1.45
0.081456,7.97,1.46
0.083481,7.63,1.36
0.086606,7.91,1.39
0.088708,7.84,1.38
0.090786,7.87,1.32
0.094902,8,1.36
0.097107,7.84,1.32
0.101021,7.97,1.42
0.103577,8.06,1.46
0.105957,8.04,1.31
0.109898,7.91,1.35
0.112274,8.04,1.41
0.116038,8,1.46
0.118801,7.97,1.46
0.121095,8.12,1.34
0.124918,8.15,1.47
0.127342,8.24,1.37
0.129952,8.12,1.35
0.133669,8.15,1.38
0.136045,8.04,1.36
0.139786,8.09,1.41
0.14229,8.04,1.4
0.144817,8.06,1.27
0.148601,8.24,1.31
0.151127,8.12,1.26
0.154894,8.04,1.24
0.157409,7.94,1.3
0.159904,7.91,1.23
0.163713,8.09,1.31
0.166342,7.91,1.25
0.169994,7.82,1.23
0.172515,7.82,1.29
0.175023,7.87,1.32
0.178809,7.84,1.25
0.181348,7.91,1.26
0.183932,7.87,1.31
0.18767,7.84,1.25
0.190193,7.97,1.31
0.194012,7.91,1.33
0.196609,7.79,1.24
0.199042,7.91,1.13
0.202829,7.84,1.26
0.205343,7.91,1.28
0.207911,7.79,1.27
0.21164,7.94,1.34
0.214157,7.84,1.36
0.217947,7.68,1.3
0.22043,7.71,1.25
0.222959,7.76,1.29
0.22681,7.84,1.24
0.229309,7.94,1.22
0.231823,7.97,1.26
0.235637,7.84,1.19
0.237951,7.84,1.22
0.241775,7.84,1.2
0.244259,7.94,1.24
0.248121,8.06,1.21
0.250545,8.06,1.26
0.253085,7.94,1.23
0.256859,7.97,1.23
0.259363,8.04,1.14
0.261887,8.06,1.18
0.265642,8.09,1.15
0.268181,8,1.24
0.271957,7.97,1.22
0.274477,7.97,1.18
0.276987,8,1.16
0.280847,8.04,1.24
0.283326,7.91,1.23
0.286006,7.94,1.14
0.289695,7.91,1.21
0.292203,7.97,1.2
0.295995,7.82,1.19
0.298588,7.91,1.12
0.301054,7.87,1.2
0.304825,7.87,1.16
0.307349,7.94,1.09
0.309843,7.82,1.12
0.31367,7.82,1.14
0.316182,7.91,1.03
0.319953,7.82,1.12
0.322474,7.76,1.08
0.324991,7.79,1.09
0.328776,7.87,1.15
0.33129,7.76,1.14
0.333823,7.76,1.06
0.337598,7.71,1.13
0.340167,7.68,1.16
0.343939,7.65,1.07
0.346475,7.71,1.08
0.348988,7.84,1.06
0.352774,7.82,1.16
0.355309,7.79,1.11
0.359093,7.82,1
0.361582,7.82,1.07
0.364178,7.68,1.08
0.367858,7.91,1.15
0.370365,7.94,1.05
0.372875,7.94,1.13
0.37665,7.79,1.08
0.379162,7.84,1.13
0.38298,7.79,1.07
0.385449,7.82,1.11
0.388001,7.84,1.08
0.391861,7.91,1.05
0.394387,7.79,1.11
0.396905,7.87,1.03
0.400682,7.76,1.04
0.403215,7.84,1.15
0.407031,7.84,1.02
0.409521,7.91,1.11
0.412051,7.79,1.05
0.415845,7.94,1.06
0.418381,7.84,1.01
0.420997,7.82,1.06
0.424686,7.91,1.08
0.427194,7.94,1.03
0.431001,7.91,1.08
0.433508,7.94,1.06
0.436043,7.91,1.1
0.439804,8,1
0.442357,7.91,1.05
0.444874,8.04,0.99
0.44866,7.87,1.04
0.451187,8.04,1.01
0.454966,7.91,1.02
0.457478,8.06,1.04
0.460005,7.94,1
0.463786,8.09,1.02
0.466332,7.94,0.97
0.468818,8.06,0.97
0.472581,7.94,0.97
0.475146,8,0.96
0.478898,8,0.96
0.481427,8.12,1.01
0.483914,8.04,0.94
0.487705,8.06,0.95
0.49028,8.04,0.99
0.494054,8.06,0.94
0.496534,8.06,0.91
0.499093,8.19,0.96
0.502827,8.09,0.95
0.505368,8.12,0.96
0.507865,8.12,0.91
0.511643,8.06,0.88
0.514214,8.12,0.93
0.517993,8.12,0.91
0.52045,8.15,0.96
0.522976,8.22,0.91
0.526766,8.24,0.96
0.529294,8.22,0.93
0.533046,8.19,0.9
0.535551,8.24,0.85
0.538146,8.24,0.89
0.541863,8.31,0.84
0.544388,8.15,0.85
0.546913,8.22,0.87
0.550692,8.27,0.81
0.553234,8.31,0.85
0.556992,8.35,0.87
0.559487,8.27,0.82
0.562098,8.27,0.8
0.565825,8.24,0.8
0.56835,8.27,0.82
0.570915,8.31,0.72
0.574635,8.35,0.8
0.577165,8.38,0.85
0.580945,8.35,0.77
0.58345,8.35,0.73
0.58605,8.31,0.73
0.589893,8.27,0.74
0.592294,8.27,0.73
0.59499,8.27,0.77
0.598672,8.38,0.81
0.601281,8.38,0.73
0.604931,8.43,0.74
0.607264,8.38,0.7
0.611238,8.38,0.67
0.613623,8.31,0.7
0.616098,8.38,0.69
0.620055,8.38,0.67
0.622406,8.43,0.68
0.624933,8.46,0.67
0.628853,8.46,0.64
0.631232,8.46,0.67
0.635258,8.56,0.67
0.63757,8.59,0.62
0.640036,8.61,0.66
0.644076,8.59,0.65
0.646449,8.61,0.59
0.648969,8.61,0.6
0.652817,8.78,0.61
0.655249,8.81,0.62
0.659251,8.74,0.56
0.661587,8.81,0.55
0.664084,8.86,0.52
0.668151,8.9,0.49
0.670389,8.9,0.52
0.672909,9,0.48
0.676695,8.94,0.48
0.679167,9.02,0.49
0.683115,9.09,0.44
0.6855,9.09,0.43
0.687984,9.12,0.45
0.691932,9.12,0.42
0.694203,9.18,0.39
0.698152,9.2,0.39
0.700723,9.2,0.39
0.703073,9.18,0.36
0.707078,9.24,0.36
0.709352,9.31,0.35
0.711914,9.31,0.34
0.715808,9.31,0.32
0.718219,9.31,0.31
