Time [s],PD1,PD2,PD3,PD4,PD1_9,PD2_9,PD3_9,PD4_9
0,2.06895,1.16338,1.05059,0.2127,0.77988,0.57363,0.47695,0.05156
0.004,2.07217,1.16982,1.04414,0.2127,0.80244,0.58008,0.47373,0.05156
0.008,2.07217,1.16982,1.04414,0.2127,0.79922,0.58008,0.47695,0.05156
0.012,2.05928,1.17305,1.05059,0.2127,0.79922,0.58008,0.47695,0.05156
0.016,1.97549,1.16982,1.05059,0.2127,0.79922,0.58008,0.47695,0.05156
0.02,2.04639,1.17305,1.05381,0.2127,0.796,0.58008,0.47695,0.05156
0.024,2.03027,1.17305,1.05381,0.20947,0.79277,0.57686,0.47373,0.05156
0.028,2.04961,1.17305,1.05059,0.2127,0.78311,0.57363,0.47695,0.05156
0.032,2.07217,1.17305,1.04414,0.2127,0.79922,0.58008,0.47695,0.05156
0.036,2.0625,1.17627,1.05059,0.2127,0.796,0.58008,0.47695,0.05156
0.04,2.06572,1.17305,1.05059,0.2127,0.78955,0.58008,0.47695,0.05156
0.044,2.05928,1.17305,1.05059,0.2127,0.78311,0.57686,0.47695,0.05156
0.048,2.07539,1.16982,1.05381,0.2127,0.80244,0.57363,0.47373,0.05156
0.052,2.07539,1.17949,1.04414,0.2127,0.79922,0.5833,0.47695,0.05156
0.056,2.07539,1.17949,1.05381,0.2127,0.79922,0.5833,0.47373,0.05156
0.06,2.07539,1.17949,1.05381,0.2127,0.796,0.58008,0.47695,0.05156
0.064,2.07539,1.17949,1.05381,0.2127,0.796,0.58008,0.47373,0.05156
0.068,2.07217,1.16982,1.05059,0.2127,0.80244,0.57363,0.47373,0.05156
0.072,2.08184,1.17949,1.05703,0.2127,0.80244,0.5833,0.47695,0.05156
0.076,2.07861,1.18271,1.05703,0.2127,0.80244,0.5833,0.47695,0.05156
0.08,2.07539,1.18594,1.05703,0.21592,0.79922,0.5833,0.47695,0.05156
0.084,2.06572,1.17949,1.05381,0.2127,0.78955,0.58008,0.47695,0.05156
0.088,2.07539,1.18916,1.06025,0.2127,0.796,0.5833,0.47373,0.05156
0.092,2.07539,1.17305,1.05381,0.2127,0.80566,0.57686,0.47695,0.05156
0.096,2.07217,1.17305,1.05381,0.2127,0.80244,0.57363,0.47695,0.05156
0.1,2.07217,1.16338,1.05381,0.2127,0.80889,0.5833,0.47695,0.05156
0.104,2.07539,1.17305,1.04414,0.2127,0.80244,0.58008,0.47373,0.05156
0.108,2.07539,1.17949,1.05381,0.2127,0.80244,0.5833,0.47695,0.05156
0.112,2.07861,1.17627,1.05381,0.2127,0.80244,0.58008,0.47373,0.05156
0.116,2.07861,1.17949,1.05381,0.2127,0.80244,0.5833,0.47695,0.05156
0.12,2.07217,1.16982,1.05703,0.2127,0.80244,0.57041,0.47373,0.05156
0.124,2.08184,1.17949,1.05381,0.2127,0.80244,0.5833,0.47695,0.05479
0.128,2.07539,1.17949,1.05381,0.2127,0.79922,0.58008,0.47695,0.05156
0.132,2.06572,1.17949,1.05381,0.2127,0.79277,0.57686,0.47695,0.05156
0.136,2.05928,1.17949,1.05381,0.2127,0.78633,0.58008,0.47695,0.05156
0.14,2.08184,1.17949,1.05381,0.2127,0.80244,0.5833,0.47695,0.05156
0.144,2.07861,1.17949,1.05381,0.2127,0.80244,0.5833,0.47695,0.05156
0.148,2.07539,1.18271,1.05381,0.2127,0.79922,0.5833,0.47695,0.04834
0.152,2.07539,1.18271,1.05381,0.2127,0.79922,0.59619,0.47695,0.05156
0.156,2.06572,1.17949,1.05703,0.2127,0.78955,0.58008,0.47695,0.05156
0.16,2.04961,1.17949,1.05381,0.2127,0.80244,0.5833,0.47695,0.05156
0.164,2.07861,1.17949,1.04736,0.2127,0.80244,0.57363,0.47373,0.05156
0.168,2.07217,1.18271,1.05703,0.2127,0.80566,0.5833,0.47695,0.05156
0.172,2.08184,1.18271,1.05703,0.2127,0.80244,0.5833,0.47695,0.05156
0.176,2.07539,1.18594,1.05703,0.2127,0.80244,0.5833,0.47695,0.05156
0.18,2.07861,1.18594,1.05381,0.2127,0.79277,0.5833,0.47695,0.05156
0.184,2.05605,1.17949,1.05381,0.2127,0.78633,0.58008,0.47695,0.05156
0.188,2.04961,1.17949,1.05381,0.2127,0.80566,0.5833,0.47373,0.05156
