Time [s],PD1,PD2,PD3,PD4,PD1_9,PD2_9,PD3_9,PD4_9
0,2.11406,2.38799,1.95293,0.28359,0.89912,0.95713,0.74443,0.06768
0.004,2.21396,2.36865,1.94971,0.28359,0.94102,0.94746,0.74443,0.06768
0.008,2.18174,2.38477,1.94004,0.28359,0.94424,0.96035,0.74121,0.06768
0.012,2.20752,2.37832,1.93682,0.28359,0.94102,0.95713,0.74121,0.06768
0.016,2.16885,2.38154,1.94648,0.28037,0.93779,0.96035,0.74121,0.06768
0.02,2.31387,2.39443,1.94648,0.28359,0.93457,0.96035,0.74121,0.06768
0.024,2.24941,2.39443,1.94648,0.28359,0.88623,0.95391,0.74121,0.06445
0.028,2.27842,2.39121,1.93682,0.28359,0.93779,0.94424,0.73799,0.06768
0.032,2.25264,2.36543,1.94648,0.28359,0.93779,0.93779,0.73799,0.06768
0.036,2.25264,2.38799,1.94971,0.28037,0.94424,0.9668,0.74121,0.06768
0.04,2.25586,2.39121,1.94648,0.28037,0.93457,0.96035,0.74121,0.06768
0.044,2.27197,2.38477,1.94326,0.28037,0.92813,0.94746,0.73799,0.06768
0.048,2.27842,2.3751,1.94326,0.28037,0.94424,0.96035,0.73799,0.06768
0.052,2.23652,2.38799,1.92715,0.28037,0.94102,0.96035,0.73477,0.06445
0.056,2.25264,2.39121,1.93682,0.28037,0.93779,0.96035,0.73799,0.06768
0.06,2.19463,2.37832,1.93037,0.28037,0.9249,0.95391,0.73477,0.06768
0.064,2.14951,2.39121,1.92715,0.28037,0.93457,0.95713,0.73477,0.06768
0.068,2.22686,2.38154,1.92715,0.28037,0.93135,0.95391,0.73477,0.06768
0.072,2.1624,2.36543,1.92393,0.27715,0.88945,0.95068,0.73477,0.06445
0.076,2.10117,2.3751,1.91748,0.27715,0.94424,0.95713,0.73154,0.06445
0.08,2.16885,2.37188,1.91426,0.27715,0.93779,0.95391,0.72832,0.06445
0.084,2.15596,2.36865,1.91104,0.27715,0.90879,0.94746,0.72832,0.06445
0.088,2.04961,2.36221,1.90459,0.27715,0.88945,0.94424,0.72832,0.06445
