Time [s],PD1,PD2,PD3,PD4,PD1_9,PD2_9,PD3_9,PD4_9
0,2.22363,2.03027,1.7499,0.29326,0.91201,0.82178,0.67031,0.07412
0.004,2.21074,2.03027,1.7499,0.29326,0.90234,0.82178,0.67031,0.07734
0.008,2.19463,2.02383,1.7499,0.29326,0.88945,0.81533,0.67031,0.07412
0.012,2.22363,2.01738,1.75312,0.29326,0.92168,0.80889,0.66709,0.07412
0.016,2.22686,2.02705,1.74346,0.29648,0.92168,0.82822,0.67031,0.07734
0.02,2.22686,2.03672,1.75635,0.29326,0.92168,0.82822,0.67031,0.07412
0.024,2.22686,2.03672,1.75957,0.29648,0.91523,0.825,0.67354,0.07734
0.028,2.22363,2.03994,1.75957,0.29326,0.91523,0.825,0.67031,0.07734
0.032,2.22686,2.03027,1.7499,0.29648,0.92168,0.825,0.67031,0.07412
0.036,2.22686,2.03994,1.75957,0.29326,0.9249,0.825,0.67354,0.07412
0.04,2.23008,2.0335,1.75635,0.29326,0.91846,0.82178,0.67354,0.0709
0.044,2.21074,2.03672,1.75312,0.29326,0.92168,0.825,0.67676,0.07734
0.048,2.22041,2.02061,1.7499,0.29326,0.92168,0.81211,0.66709,0.07412
0.052,2.23008,2.03027,1.7499,0.29326,0.92168,0.82178,0.67031,0.07734
0.056,2.22041,2.02705,1.7499,0.29326,0.91523,0.825,0.67031,0.07734
0.06,2.22041,2.0335,1.7499,0.29326,0.91201,0.81855,0.67031,0.07734
0.064,2.22041,2.02383,1.7499,0.29326,0.92168,0.81211,0.66709,0.07734
0.068,2.22363,2.02705,1.74668,0.29648,0.92168,0.825,0.67031,0.07412
0.072,2.22363,2.02705,1.74346,0.29326,0.91846,0.80566,0.66709,0.07412
0.076,2.22686,2.03027,1.7499,0.29326,0.92168,0.82178,0.67031,0.07734
0.08,2.22363,2.03027,1.7499,0.29326,0.91201,0.825,0.67031,0.07734
0.084,2.22041,2.0335,1.75312,0.29326,0.91201,0.81855,0.67031,0.07412
0.088,2.22041,2.01738,1.75312,0.29326,0.9249,0.825,0.67031,0.07734
0.092,2.22686,2.0335,1.75312,0.29326,0.91523,0.825,0.67031,0.07734
0.096,2.21719,2.03672,1.75635,0.29326,0.91201,0.82178,0.67031,0.07734
0.1,2.22041,2.03672,1.75635,0.29326,0.90879,0.81855,0.67031,0.07734
0.104,2.19141,2.03027,1.75957,0.29326,0.88623,0.81855,0.67354,0.07412
0.108,2.23008,2.04639,1.75957,0.29648,0.92168,0.825,0.67354,0.07734
0.112,2.22686,2.03672,1.76279,0.29648,0.91523,0.82178,0.67354,0.07412
0.116,2.21074,2.03994,1.75957,0.29648,0.90234,0.82178,0.67354,0.07412
