Time [s],PD1,PD2,PD3,PD4,PD1_9,PD2_9,PD3_9,PD4_9
0,0.64453,1.63066,2.12373,0.1418,0.87656,1.0667,1.12471,0.31582
0.004,0.60586,1.63711,2.11729,0.1418,0.84434,1.06025,1.11826,0.3126
0.008,0.59941,1.62744,2.11729,0.1418,0.88945,1.06348,1.12148,0.3126
0.012,0.66064,1.61133,2.11406,0.1418,0.88623,1.05703,1.11826,0.3126
0.016,0.65742,1.60488,2.11084,0.1418,0.87979,1.06992,1.11504,0.3126
0.02,0.62842,1.61133,2.10439,0.13857,0.85723,1.05059,1.11182,0.3126
0.024,0.6542,1.60811,2.10117,0.13857,0.87334,1.06348,1.11182,0.30937
0.028,0.65098,1.60488,2.10117,0.13857,0.86367,1.05703,1.10859,0.30615
0.032,0.64775,1.59199,2.09473,0.13857,0.854,1.05381,1.10859,0.3126
0.036,0.63164,1.58877,2.09473,0.1418,0.84111,1.05059,1.10537,0.30937
0.04,0.70898,1.57266,2.08506,0.13535,0.91523,1.04092,1.10215,0.30937
0.044,0.71543,1.56943,2.08184,0.13535,0.88623,1.04414,1.09893,0.30937
0.048,0.6832,1.56621,2.06895,0.13857,0.88301,1.04092,1.0957,0.30937
0.052,0.67998,1.56299,2.0625,0.13857,0.92168,1.05381,1.09893,0.30937
0.056,0.72832,1.55654,2.06895,0.13857,0.90557,1.03447,1.09893,0.30937
0.06,0.72832,1.54688,2.0625,0.13535,0.89268,1.04736,1.09248,0.30937
0.064,0.71221,1.56299,2.05928,0.13535,0.86689,1.03125,1.09248,0.30937
0.068,0.68643,1.55654,2.05605,0.13857,0.86367,1.02803,1.08926,0.30937
0.072,0.67998,1.55332,2.04961,0.13535,0.85723,1.0248,1.08604,0.30937
0.076,0.73154,1.5501,2.03994,0.13535,0.88623,1.04092,1.08604,0.30615
0.08,0.72832,1.5501,2.03672,0.13857,0.86689,1.0248,1.08281,0.30937
0.084,0.70898,1.54365,2.03027,0.13535,0.86367,1.0248,1.08281,0.30615
0.088,0.69609,1.54043,2.02705,0.13535,0.88945,1.0377,1.07959,0.30615
0.092,0.73799,1.54043,2.02061,0.13213,0.87012,1.0377,1.07959,0.30615
0.096,0.72832,1.53398,2.00771,0.13535,0.85723,1.03125,1.07959,0.30615
0.1,0.72832,1.53076,2.00449,0.13213,0.86045,0.97002,1.07314,0.30615
0.104,0.71221,1.46953,1.99805,0.13535,0.85723,0.97002,1.06992,0.30615
0.108,0.71543,1.46631,1.9916,0.13213,0.85723,0.96357,1.07314,0.30615
0.112,0.71221,1.52432,1.98193,0.13213,0.82822,1.0248,1.06992,0.30615
0.116,0.80566,1.53721,1.97871,0.13213,0.91846,1.0248,1.06992,0.30615
0.12,0.80566,1.51787,1.96582,0.13213,0.91523,1.0248,1.0667,0.30293
0.124,0.80889,1.51465,1.9626,0.13213,0.91201,1.0248,1.0667,0.30615
0.128,0.81533,1.51465,1.95615,0.13535,0.91201,1.0248,1.06348,0.30615
0.132,0.82178,1.5082,1.94326,0.13213,0.90557,1.02158,1.06025,0.30615
0.136,0.82178,1.50498,1.93682,0.12891,0.85723,1.01836,1.05703,0.30615
0.14,0.7541,1.51465,1.93359,0.13213,0.85078,1.01191,1.05703,0.30293
0.144,0.75732,1.5082,1.92393,0.12891,0.85078,1.00869,1.05381,0.30293
0.148,0.82178,1.51465,1.91426,0.13213,0.87656,1.03125,1.05381,0.30293
0.152,0.77021,1.52432,1.9207,0.13213,0.84756,1.00869,1.05059,0.30615
0.156,0.77344,1.50498,1.90137,0.13213,0.84756,1.00869,1.05059,0.30293
0.16,0.77666,1.49854,1.89814,0.12891,0.84434,1.00225,1.04736,0.29971
0.164,0.77988,1.49209,1.8917,0.12891,0.84111,0.99258,1.04414,0.29971
0.168,0.825,1.49531,1.86914,0.12891,0.87656,1.02158,1.04414,0.29971
0.172,0.82822,1.49531,1.86592,0.12891,0.84756,0.95713,1.0377,0.30293
0.176,0.79277,1.42119,1.86592,0.13213,0.84434,0.93457,1.03447,0.29971
0.18,0.87656,1.49209,1.85947,0.12891,0.90557,1.02803,1.0377,0.29971
0.184,0.82178,1.50176,1.85625,0.12891,0.854,1.01514,1.03447,0.29971
0.188,0.81855,1.49854,1.84014,0.12891,0.84434,1.01191,1.03447,0.29971
0.192,0.80889,1.49209,1.83691,0.12891,0.83789,1.00547,1.03125,0.30293
0.196,0.80889,1.49209,1.83047,0.12891,0.83467,1.00225,1.02803,0.29971
0.2,0.81211,1.48887,1.82402,0.12891,0.83145,0.9958,1.02803,0.29971
0.204,0.77666,1.48887,1.80791,0.12891,0.86689,1.01514,1.0248,0.29648
0.208,0.86367,1.48564,1.79824,0.12891,0.83467,0.95391,1.01836,0.29971
0.212,0.825,1.42764,1.80469,0.12891,0.83467,0.94746,1.01836,0.29971
0.216,0.825,1.40508,1.79824,0.12891,0.79277,1.01514,1.02158,0.29971
0.22,0.78955,1.48887,1.7918,0.12891,0.77666,1.00869,1.01836,0.29648
0.224,0.87334,1.48564,1.77891,0.12891,0.854,1.01191,1.01514,0.29648
0.228,0.87334,1.48564,1.77246,0.12891,0.82822,0.95068,1.01191,0.29971
0.232,0.83789,1.41475,1.77891,0.12891,0.825,0.93779,1.01191,0.29971
0.236,0.83789,1.38896,1.77246,0.12891,0.82178,0.9249,1.01191,0.29648
0.24,0.88301,1.48242,1.76279,0.12568,0.854,1.01191,1.01191,0.29648
0.244,0.88301,1.4792,1.76602,0.12891,0.81855,0.94102,1.00547,0.29971
0.248,0.84434,1.40186,1.75957,0.12891,0.81855,0.92813,1.00547,0.29971
0.252,0.84756,1.3793,1.75635,0.12891,0.87656,1.00225,1.00869,0.29648
0.256,0.93135,1.47598,1.7499,0.12568,0.87656,1.00225,1.00869,0.29971
0.26,0.93457,1.47275,1.74023,0.12891,0.86689,0.99902,1.00547,0.29648
0.264,0.93457,1.47275,1.73701,0.12568,0.80889,0.98936,1.00225,0.29648
0.268,0.854,1.47275,1.73057,0.12891,0.80244,0.97969,0.99902,0.29648
0.272,0.85723,1.45342,1.72734,0.12568,0.80244,0.96035,0.99902,0.29971
0.276,0.86689,1.4792,1.71768,0.12568,0.78955,1.00225,0.9958,0.29648
0.28,0.85723,1.41797,1.71445,0.12568,0.80244,0.9249,0.99258,0.29971
0.284,0.86045,1.37285,1.70801,0.12568,0.86367,0.9958,0.9958,0.29648
