Time [s],PD1,PD2,PD3,PD4,PD1_9,PD2_9,PD3_9,PD4_9
0,0.53818,1.31807,1.69189,0.19658,0.38672,0.62842,0.79277,0.38027
0.004,0.54785,1.32129,1.69512,0.19336,0.3835,0.63164,0.78955,0.3835
0.008,0.56074,1.32129,1.69512,0.19658,0.38672,0.62197,0.78955,0.37383
0.012,0.53496,1.32129,1.69512,0.19336,0.38672,0.63164,0.79277,0.38672
0.016,0.53174,1.31807,1.69189,0.19658,0.38672,0.62842,0.79277,0.38027
0.02,0.52529,1.31807,1.69189,0.19336,0.38672,0.62842,0.79277,0.38027
0.024,0.53174,1.32129,1.69189,0.19658,0.38672,0.63164,0.78955,0.3835
0.028,0.52852,1.3084,1.69512,0.19658,0.38994,0.63164,0.79277,0.3835
0.032,0.52852,1.31484,1.69512,0.19658,0.38994,0.63164,0.79277,0.3835
0.036,0.52529,1.31484,1.69512,0.19336,0.38672,0.62842,0.796,0.38672
0.04,0.53496,1.32129,1.69512,0.19658,0.3835,0.63164,0.78955,0.38027
0.044,0.54141,1.32129,1.69189,0.19658,0.3835,0.62842,0.78955,0.38027
0.048,0.51562,1.31807,1.69512,0.19658,0.38027,0.6252,0.78955,0.3835
0.052,0.52852,1.31807,1.69512,0.19658,0.38672,0.62842,0.79277,0.38672
0.056,0.53496,1.32129,1.70156,0.19658,0.38994,0.62842,0.79277,0.38027
0.06,0.54785,1.32451,1.69834,0.19658,0.3835,0.62842,0.78955,0.38027
0.064,0.55107,1.31807,1.69834,0.19658,0.38672,0.62197,0.79277,0.38672
0.068,0.53496,1.32451,1.70479,0.19658,0.38994,0.63164,0.796,0.3835
0.072,0.53496,1.32773,1.70479,0.19336,0.38672,0.63164,0.79277,0.38027
0.076,0.51562,1.32773,1.70479,0.19336,0.38672,0.62842,0.79277,0.3835
0.08,0.52207,1.33096,1.70479,0.19658,0.3835,0.63164,0.79277,0.3835
0.084,0.50273,1.32773,1.70479,0.1998,0.38027,0.62842,0.79922,0.3835
0.088,0.49307,1.34385,1.7209,0.1998,0.3835,0.63164,0.79277,0.3835
0.092,0.57041,1.33096,1.71123,0.19658,0.3835,0.63486,0.796,0.3835
0.096,0.57041,1.32129,1.71123,0.1998,0.38672,0.62197,0.79277,0.3835
0.1,0.45439,1.31484,1.71123,0.19658,0.38994,0.63164,0.796,0.3835
0.104,0.5543,1.32451,1.70479,0.1998,0.38672,0.63164,0.796,0.38027
0.108,0.56396,1.33096,1.71445,0.1998,0.38672,0.63164,0.79922,0.3835
0.112,0.55107,1.32773,1.71445,0.1998,0.3835,0.63164,0.79922,0.38027
0.116,0.56074,1.33096,1.71123,0.1998,0.38027,0.62842,0.79922,0.3835
0.12,0.5833,1.34063,1.71768,0.19658,0.3835,0.63164,0.796,0.38672
0.124,0.57041,1.33096,1.71768,0.1998,0.38672,0.63164,0.796,0.3835
0.128,0.58008,1.32773,1.70801,0.1998,0.38672,0.63164,0.80244,0.3835
0.132,0.56719,1.33096,1.71768,0.19658,0.38672,0.63164,0.796,0.38672
0.136,0.50918,1.32773,1.71445,0.19658,0.3835,0.63164,0.79922,0.3835
0.14,0.56074,1.32129,1.71123,0.1998,0.37705,0.62842,0.79922,0.38027
0.144,0.47695,1.31807,1.71123,0.1998,0.38672,0.62197,0.79277,0.38672
0.148,0.51885,1.31162,1.71123,0.20303,0.38672,0.61875,0.79277,0.3835
0.152,0.52529,1.30195,1.70479,0.19336,0.38672,0.63486,0.79277,0.3835
0.156,0.50918,1.31162,1.69834,0.19658,0.3835,0.6252,0.78955,0.3835
0.16,0.52207,1.30195,1.68867,0.19658,0.3835,0.6252,0.78633,0.3835
0.164,0.50596,1.28906,1.679,0.19658,0.38027,0.61875,0.78311,0.38027
0.168,0.50273,1.28584,1.67256,0.1998,0.37705,0.61875,0.77988,0.38027
0.172,0.50918,1.27939,1.66289,0.19336,0.3835,0.61875,0.77988,0.38027
