Time [s],PD1,PD2,PD3,PD4,PD1_9,PD2_9,PD3_9,PD4_9
0,2.34609,2.15918,2.23975,0.29648,1.00225,0.91523,0.90234,0.47051
0.004,2.33643,2.1624,2.23975,0.29648,0.9958,0.91201,0.90234,0.47051
0.008,2.32354,2.15918,2.23652,0.29648,1.01836,0.91846,0.90234,0.47051
0.012,2.35576,2.15596,2.23652,0.29648,1.01514,0.91523,0.90234,0.47051
0.016,2.3332,2.15918,2.23652,0.29971,0.98936,0.90879,0.90234,0.47051
0.02,2.32031,2.15596,2.2333,0.29648,1.01514,0.90234,0.8959,0.47051
0.024,2.35576,2.15596,2.23652,0.29648,1.01836,0.91523,0.90234,0.47051
0.028,2.35254,2.15273,2.23975,0.29648,1.01514,0.91523,0.90234,0.47051
0.032,2.34609,2.15918,2.23652,0.29648,1.00547,0.91523,0.89912,0.47051
0.036,2.34609,2.14951,2.23652,0.29648,1.01191,0.91523,0.90234,0.47051
0.04,2.34287,2.15918,2.23975,0.29648,1.00547,0.91523,0.89912,0.47051
0.044,2.34609,2.15918,2.23652,0.29648,0.99258,0.90879,0.90234,0.47051
0.048,2.32031,2.15918,2.23652,0.29648,1.01514,0.91846,0.90234,0.46729
0.052,2.34932,2.1624,2.23975,0.29648,1.01191,0.91523,0.90234,0.47051
0.056,2.34609,2.1624,2.23652,0.29648,0.99902,0.91201,0.90234,0.47051
0.06,2.32354,2.15918,2.23652,0.29971,0.98613,0.90879,0.90234,0.47051
0.064,2.35254,2.15273,2.23008,0.29648,1.01514,0.91846,0.89912,0.46729
0.068,2.35576,2.15596,2.23975,0.29648,1.01514,0.91523,0.90234,0.46729
0.072,2.34609,2.18174,2.24941,0.29971,1.00547,0.91201,0.89912,0.47051
0.076,2.34609,2.14951,2.23975,0.29648,1.01514,0.90234,0.8959,0.47051
0.08,2.34609,2.14307,2.23652,0.29648,1.01836,0.91523,0.90234,0.47051
0.084,2.35576,2.15596,2.23975,0.29648,1.01836,0.91523,0.90234,0.46729
0.088,2.34609,2.1624,2.2333,0.29648,1.00547,0.91523,0.89912,0.46729
0.092,2.34609,2.15273,2.2333,0.29326,0.99902,0.91201,0.89912,0.46729
0.096,2.32354,2.1624,2.2333,0.29326,0.98613,0.90879,0.89912,0.46729
0.1,2.34932,2.15596,2.22686,0.29326,1.01514,0.91523,0.8959,0.46729
0.104,2.35576,2.15918,2.2333,0.29326,1.01836,0.91523,0.90234,0.46729
0.108,2.34932,2.1624,2.2333,0.29326,1.00869,0.91523,0.89912,0.46729
0.112,2.34609,2.1624,2.2333,0.29326,1.00547,0.91523,0.8959,0.46729
0.116,2.34609,2.15273,2.2333,0.29326,1.01514,0.90557,0.8959,0.46729
0.12,2.34609,2.14307,2.2333,0.29004,1.02158,0.91846,0.89912,0.46729
0.124,2.34932,2.16885,2.2333,0.29326,1.00547,0.91523,0.89912,0.46729
0.128,2.34609,2.15596,2.2333,0.29326,0.9958,0.91523,0.8959,0.46729
0.132,2.32354,2.16885,2.23008,0.29004,1.01514,0.92168,0.89912,0.46406
0.136,2.34932,2.1624,2.22363,0.29004,1.02158,0.92168,0.90234,0.46729
0.14,2.34609,2.16563,2.23652,0.29326,1.00225,0.91523,0.90234,0.46729
0.144,2.32354,2.17207,2.23652,0.29326,1.01836,0.91846,0.89912,0.46729
0.148,2.34932,2.16563,2.22363,0.29326,1.02158,0.91846,0.89912,0.46729
0.152,2.35254,2.16885,2.23652,0.29326,1.01836,0.91846,0.90234,0.46729
0.156,2.34287,2.17529,2.2333,0.29326,1.00225,0.91523,0.89912,0.46729
0.16,2.34609,2.16563,2.23652,0.29326,1.00225,0.90879,0.8959,0.46729
0.164,2.34609,2.15273,2.2333,0.29326,0.98936,0.91201,0.89912,0.46729
0.168,2.32031,2.1624,2.23008,0.29326,1.01836,0.91846,0.89912,0.46084
0.172,2.35254,2.15918,2.22363,0.29326,1.01836,0.91846,0.90234,0.46729
0.176,2.35576,2.1624,2.23652,0.29326,1.01191,0.91523,0.89912,0.46729
0.18,2.32998,2.16563,2.2333,0.29326,0.98936,0.91201,0.90234,0.46406
0.184,2.35254,2.15918,2.23008,0.29326,1.01836,0.91846,0.90234,0.46729
0.188,2.35254,2.1624,2.2333,0.29326,1.01191,0.91523,0.90234,0.46406
0.192,2.33965,2.17207,2.2333,0.29648,0.99902,0.91523,0.90234,0.46729
0.196,2.34932,2.15596,2.2333,0.29326,1.01514,0.90557,0.89912,0.46406
0.2,2.34932,2.17207,2.22363,0.29326,1.01514,0.92168,0.89912,0.46729
0.204,2.34932,2.16885,2.2333,0.29326,1.00869,0.91846,0.89912,0.46729
0.208,2.34609,2.17207,2.2333,0.29326,1.00547,0.91523,0.89912,0.46729
0.212,2.34932,2.15596,2.2333,0.29326,1.01514,0.90557,0.89912,0.46729
0.216,2.35898,2.1624,2.23652,0.29326,1.01836,0.91846,0.90234,0.46729
0.22,2.35254,2.1624,2.2333,0.29326,1.00869,0.91846,0.90234,0.46729
0.224,2.34932,2.1624,2.23652,0.29326,1.00547,0.90879,0.89912,0.47051
0.228,2.34932,2.15273,2.23652,0.29004,1.01514,0.90557,0.8959,0.46729
0.232,2.35254,2.15596,2.22363,0.29326,1.01514,0.91846,0.90234,0.46729
0.236,2.35576,2.17852,2.2333,0.29971,1.01836,0.91523,0.90234,0.46729
0.24,2.35254,2.1624,2.23652,0.29326,1.01191,0.91523,0.90234,0.46729
0.244,2.33965,2.16885,2.23652,0.29648,0.99902,0.91523,0.90234,0.46729
0.248,2.32676,2.1624,2.2333,0.29326,0.98936,0.91201,0.90234,0.46729
0.252,2.34609,2.14951,2.2333,0.29648,1.01514,0.90234,0.8959,0.47051
0.256,2.35576,2.1624,2.23652,0.29326,1.01191,0.91846,0.89912,0.46729
0.26,2.35254,2.15273,2.22363,0.29326,1.01514,0.91846,0.90234,0.46729
0.264,2.34932,2.1624,2.23652,0.29648,1.00869,0.91846,0.90234,0.47051
0.268,2.34932,2.15596,2.22363,0.29326,1.01191,0.91846,0.90234,0.46729
0.272,2.34932,2.1624,2.23975,0.29648,1.00547,0.91523,0.90234,0.47051
0.276,2.34609,2.14951,2.23652,0.29648,1.01514,0.90557,0.89912,0.47051
0.28,2.34932,2.13984,2.23975,0.29648,1.01836,0.91523,0.90234,0.47051
0.284,2.35254,2.15918,2.2333,0.29648,1.01514,0.91846,0.90234,0.47051
0.288,2.34609,2.15273,2.23975,0.29648,1.01514,0.90234,0.89912,0.47051
