Time [s],PD1,PD2,PD3,PD4,PD1_9,PD2_9,PD3_9,PD4_9
0,2.52979,2.63613,2.51689,0.47373,0.98613,1.03125,0.93135,0.11602
0.004,2.52656,2.60068,2.52012,0.47051,0.98291,1.02803,0.93135,0.11602
0.008,2.51689,2.59746,2.52012,0.47051,0.9668,1.02803,0.93135,0.11602
0.012,2.49756,2.62646,2.52012,0.47373,0.95713,1.0248,0.93135,0.11602
0.016,2.51689,2.58135,2.52012,0.47373,0.97969,1.00225,0.9249,0.11924
0.02,2.52979,2.60068,2.52012,0.47373,0.98291,1.03125,0.92813,0.11602
0.024,2.52334,2.61357,2.52012,0.47373,0.97969,1.03125,0.93135,0.11602
0.028,2.51689,2.60391,2.52012,0.47373,0.97646,1.02803,0.93135,0.11602
0.032,2.49434,2.62969,2.52012,0.47373,0.95391,1.0248,0.93135,0.11602
0.036,2.51689,2.58135,2.52012,0.47373,0.98291,1.01191,0.92813,0.11602
0.04,2.52979,2.60391,2.52012,0.47373,0.98613,1.03125,0.93135,0.11602
0.044,2.52334,2.60068,2.52012,0.47373,0.97969,1.03125,0.93135,0.11602
0.048,2.504,2.62646,2.52012,0.47373,0.96357,1.02803,0.93457,0.11602
0.052,2.52979,2.60068,2.52012,0.47373,0.98613,1.03125,0.93457,0.11602
0.056,2.52334,2.60068,2.52012,0.47373,0.97969,1.03125,0.93135,0.11602
0.06,2.52012,2.60713,2.52012,0.47695,0.97969,1.03125,0.93135,0.11924
0.064,2.51689,2.60068,2.52334,0.47373,0.98936,1.04736,0.93135,0.11924
0.068,2.475,2.61357,2.52012,0.47695,0.94102,1.02158,0.93135,0.11602
0.072,2.52012,2.6168,2.52334,0.47695,0.97969,1.03125,0.93457,0.11602
0.076,2.51689,2.60713,2.52334,0.47695,0.97002,1.02803,0.93135,0.11602
0.08,2.49756,2.62324,2.52334,0.47695,0.95713,1.0248,0.93135,0.11602
0.084,2.47822,2.61357,2.52012,0.47373,0.94102,1.02158,0.93135,0.11602
0.088,2.51367,2.57168,2.52334,0.47373,0.98936,1.02803,0.93457,0.11602
0.092,2.52656,2.60068,2.52334,0.47373,0.98291,1.03125,0.92813,0.11602
0.096,2.52334,2.6168,2.52334,0.47695,0.97969,1.03125,0.93135,0.11602
0.1,2.51689,2.60391,2.52334,0.47695,0.97324,1.02803,0.93457,0.11602
0.104,2.49756,2.62646,2.52334,0.47695,0.95713,1.02803,0.93135,0.11602
0.108,2.46533,2.61035,2.51367,0.47695,0.98291,1.03125,0.92813,0.11602
0.112,2.52012,2.60391,2.50078,0.47373,0.98291,1.03125,0.93457,0.11602
